,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Bundesliga,2017,17,Hamburger SV,34,8,7,19,29,53,31,36.039135210000005,7.039135210000005,32.10216121,54.057851299999996,1.0578512999999958,51.0267473,-18.92458609,9.74350394210997,8.159852639939082,190,216,38.5863,7.586300000000001
Bundesliga,2017,18,FC Cologne,34,5,7,22,35,70,22,41.500611000000006,6.500611000000006,39.22728000000001,67.169223,-2.8307769999999977,60.349242999999994,-21.121963,12.323152280277487,10.489036190145132,208,245,32.183,10.183
Bundesliga,2018,1,Bayern Munich,34,24,6,4,88,32,78,92.24085700000002,4.24085700000002,89.209907,27.412343700000005,-4.5876562999999955,22.8657611,66.3441459,8.642572553455787,30.236540574321232,435,89,82.003,4.003
Bundesliga,2018,2,Borussia Dortmund,34,23,7,4,81,44,76,64.99440200000001,-16.005597999999992,61.963292,42.875457,-1.1245430000000027,39.08664099999999,22.876651000000003,14.560877751347856,15.574331564989079,268,159,62.854,-13.146
Bundesliga,2018,3,RasenBallsport Leipzig,34,19,9,6,63,29,66,68.246406,5.246405999999993,62.94214399999999,39.653422000000006,10.653422000000006,35.10698800000001,27.835156,10.663369039353789,10.54746878770609,245,160,63.056700000000006,-2.9432999999999936
Bundesliga,2018,4,Bayer Leverkusen,34,18,4,12,69,52,58,61.489672000000006,-7.510327999999994,57.70110540000001,45.71042800000001,-6.289571999999993,41.163765,16.5373404,10.264005618192169,15.042458978643568,288,165,57.402,-0.597999999999999
Bundesliga,2018,5,Borussia M.Gladbach,34,16,7,11,55,42,55,54.926188999999994,-0.07381100000000629,49.51947199999999,52.868345,10.868344999999998,50.595009,-1.0755370000000002,16.613169983090764,18.875893984673272,237,227,51.3782,-3.6218000000000004
Bundesliga,2018,6,Wolfsburg,34,16,7,11,62,50,55,49.490941,-12.509059,45.702555999999994,49.835679000000006,-0.16432099999999394,45.194779000000004,0.5077770000000004,10.774149849533998,13.034452582184933,181,182,47.03530000000001,-7.9646999999999935
Bundesliga,2018,7,Eintracht Frankfurt,34,15,9,10,60,48,54,61.842493,1.8424929999999975,58.81137999999999,51.01787399999999,3.017873999999992,50.260093999999995,8.551286,11.38740030275643,10.680012207908398,178,217,54.3757,0.3757000000000019
Bundesliga,2018,8,Werder Bremen,34,14,11,9,58,49,53,49.360428999999996,-8.639571000000004,46.32931,56.70904,7.709040000000002,52.920238999999995,-6.590929000000001,11.856144790011268,15.16784381961853,233,206,44.3628,-8.6372
Bundesliga,2018,9,Hoffenheim,34,13,12,9,70,52,51,79.95464399999999,9.954643999999988,74.65037199999999,53.288005000000005,1.2880050000000054,47.983984,26.666388,9.062837225379196,13.833265466365471,308,239,62.956,11.956000000000003
Bundesliga,2018,10,Fortuna Duesseldorf,34,13,5,16,49,65,44,49.474933,0.47493300000000005,44.17074699999999,63.06352,-1.936480000000003,57.759085,-13.588337999999998,17.284161963000383,10.344535979810232,163,223,39.2058,-4.7941999999999965
Bundesliga,2018,11,Hertha Berlin,34,11,10,13,49,57,43,50.520191999999994,1.5201919999999944,47.48908,61.583148,4.583148000000001,57.036979,-9.547899000000001,12.126609539600524,12.111640071398453,194,252,41.950199999999995,-1.0498000000000047
Bundesliga,2018,12,Mainz 05,34,12,7,15,46,57,43,49.214245,3.2142449999999982,46.941165,62.80341099999999,5.80341099999999,59.77279099999999,-12.831625999999998,14.183304967594417,10.580645158882351,211,244,39.3397,-3.6602999999999994
Bundesliga,2018,13,Freiburg,34,8,12,14,46,61,36,41.225196,-4.774804000000003,36.584205,61.429392,0.429392,56.124945000000004,-19.54074,14.873624937246412,11.06321229552573,141,249,35.668899999999994,-0.3311000000000064
Bundesliga,2018,14,Schalke 04,34,8,9,17,37,55,33,46.618307,9.618307000000001,39.79839799999999,51.939163,-3.0608369999999994,47.392663,-7.594264999999999,11.942048325079872,8.96341887316962,168,184,44.157599999999995,11.157599999999995
Bundesliga,2018,15,Augsburg,34,8,8,18,51,71,32,47.443577000000005,-3.5564229999999952,43.654934000000004,63.79156999999999,-7.208430000000007,62.173739999999995,-18.518805999999998,11.91881708253246,11.325131883623337,182,266,37.081500000000005,5.0815000000000055
Bundesliga,2018,16,VfB Stuttgart,34,7,7,20,32,70,28,37.3775347,5.377534699999998,36.619756699999996,62.698248,-7.3017520000000005,60.424928,-23.8051713,14.468857258758288,10.838292902221317,153,260,31.9873,3.987300000000001
Bundesliga,2018,17,Hannover 96,34,5,6,23,31,71,21,34.808797,3.8087969999999984,32.535470000000004,73.120366,2.120366000000004,67.81601500000001,-35.280545,18.07376549161944,9.462546960460609,157,309,25.205499999999997,4.205499999999997
Bundesliga,2018,18,Nuernberg,34,3,10,21,26,68,19,35.371742999999995,9.371742999999995,30.825158000000002,54.801145999999996,-13.198854000000004,51.770045999999994,-20.944888,20.304274836579378,11.318299423630194,148,259,35.11579999999999,16.115799999999993
Bundesliga,2019,1,Bayern Munich,34,26,4,4,100,32,82,92.851562,-7.148437999999999,88.30490300000001,36.471658,4.471657999999998,33.440558,54.86434499999999,8.064507720532765,21.02012425077363,407,119,77.3257,-4.674300000000002
Bundesliga,2019,2,Borussia Dortmund,34,21,6,7,84,41,69,64.261664,-19.738336000000004,62.746424,42.024714200000005,1.0247142000000053,39.7517072,22.994716800000003,12.121839255566243,18.710656277077057,297,135,62.48270000000001,-6.517299999999992
Bundesliga,2019,3,RasenBallsport Leipzig,34,18,12,4,81,37,66,76.126563,-4.873436999999996,72.33777900000001,37.584974,0.5849740000000025,36.069432,36.268347000000006,10.691325392453027,14.923453702702018,303,157,68.7067,2.706699999999998
Bundesliga,2019,4,Borussia M.Gladbach,34,20,5,9,66,40,65,73.58177,7.581770000000006,69.00701799999999,46.053456,6.053455999999997,44.538146999999995,24.468871000000004,11.758087477113222,12.367936759640438,232,166,62.631499999999996,-2.3685000000000045
Bundesliga,2019,5,Bayer Leverkusen,34,19,6,9,61,44,63,61.884305999999995,0.8843059999999952,60.36900599999999,49.678883,5.678882999999999,48.16341,12.205596,7.916516873653355,15.849618595392753,230,158,54.6178,-8.382199999999997
Bundesliga,2019,6,Hoffenheim,34,15,7,12,53,53,52,56.66071900000001,3.6607190000000074,53.629609,58.75116,5.751159999999999,52.68954,0.9400690000000016,13.01399165870057,13.912956199242227,201,230,45.8749,-6.125100000000003
Bundesliga,2019,7,Wolfsburg,34,13,10,11,48,46,49,54.433489,6.433489000000002,51.40239,41.90653,-4.0934700000000035,38.11789399999999,13.284495999999999,10.050284103478017,9.985282502000796,192,171,55.6943,6.694299999999998
Bundesliga,2019,8,Freiburg,34,13,9,12,48,47,48,46.140809,-1.8591910000000027,41.594398000000005,63.370737,16.370737,60.311458,-18.71706,15.682417486044063,12.035508800345896,158,258,39.1515,-8.848500000000001
Bundesliga,2019,9,Eintracht Frankfurt,34,13,6,15,59,60,45,58.3335652,-0.6664347999999976,56.81809520000001,50.926053,-9.073946999999997,48.652885999999995,8.165209200000001,10.365416662123238,13.252926289865997,188,166,52.722500000000004,7.722500000000004
Bundesliga,2019,10,Hertha Berlin,34,11,8,15,48,59,41,44.298705999999996,-3.7012940000000043,42.025465,55.577932000000004,-3.422067999999996,50.273578,-8.248113,14.62921271455549,12.290544910766059,151,241,39.554399999999994,-1.445600000000006
Bundesliga,2019,11,Union Berlin,34,12,5,17,41,58,41,41.577336,0.5773360000000025,37.788534,54.941872,-3.0581280000000035,51.910914999999996,-14.122380999999999,12.870872976691366,9.58394249486937,119,216,39.3247,-1.6753
Bundesliga,2019,12,Schalke 04,34,9,12,13,38,58,39,35.926041000000005,-2.073958999999995,34.410498,54.22276000000001,-3.777239999999992,49.676254,-15.265756,10.874584939221258,10.072686658870436,194,180,35.83820000000001,-3.1617999999999924
Bundesliga,2019,13,Mainz 05,34,11,4,19,44,65,37,46.189702000000004,2.189702000000004,43.916372,62.898024,-2.1019760000000005,59.109233999999994,-15.192862000000002,13.313748612701305,8.883933056026663,181,242,39.15,2.1499999999999986
Bundesliga,2019,14,Augsburg,34,9,9,16,45,63,36,43.856449999999995,-1.1435500000000047,40.067564999999995,59.119341999999996,-3.880658000000004,58.36173,-18.294165,16.804007523718226,8.402156690985596,133,223,39.77660000000001,3.776600000000009
Bundesliga,2019,15,FC Cologne,34,10,6,18,51,69,36,49.277536,-1.7224640000000022,46.246508999999996,54.544334,-14.455666,49.997671000000004,-3.751162,11.448608073363696,10.410441149969085,167,226,43.890299999999996,7.890299999999996
Bundesliga,2019,16,Werder Bremen,34,8,7,19,42,69,31,37.738136999999995,-4.261863000000005,33.191644000000004,56.939854000000004,-12.060145999999996,56.182083999999996,-22.990439999999996,12.85206637676376,11.041742680336466,186,205,35.1185,4.118499999999997
Bundesliga,2019,17,Fortuna Duesseldorf,34,6,12,16,36,67,30,35.69057,-0.309429999999999,32.659862,64.448134,-2.551866000000004,60.65934299999999,-27.999481000000003,16.81042865268309,11.745077913444373,143,207,32.8686,2.8686000000000007
Bundesliga,2019,18,Paderborn,34,4,8,22,37,74,20,38.46536,1.4653599999999969,35.434757999999995,67.83386800000001,-6.16613199999999,64.044988,-28.61023,14.440759022097216,9.21968658915103,113,295,28.671100000000003,8.671100000000003
Bundesliga,2020,1,Bayern Munich,34,24,6,4,99,44,78,75.93240999999999,-23.06759000000001,68.35466799999999,38.873343,-5.126657000000002,36.600097999999996,31.754570000000005,8.536037561229833,18.612462366275977,424,157,67.0427,-10.957300000000004
Bundesliga,2020,2,RasenBallsport Leipzig,34,19,8,7,60,32,65,67.14295200000001,7.142952000000008,59.565362,29.236873999999997,-2.7631260000000033,26.963542,32.60182,8.863846337114492,16.63237042204383,335,129,71.42200000000001,6.422000000000011
Bundesliga,2020,3,Borussia Dortmund,34,20,4,10,75,46,64,68.952083,-6.047916999999998,63.590713,39.439367100000005,-6.5606328999999945,34.89270809999999,28.6980049,10.911946804749757,18.1668209662382,398,152,65.191,1.1910000000000025
Bundesliga,2020,4,Wolfsburg,34,17,10,7,61,37,61,51.594277000000005,-9.405722999999995,49.320957,39.15971999999999,2.159719999999993,35.262087,14.05887,9.756627477431952,12.687696078445851,252,174,55.311400000000006,-5.688599999999994
Bundesliga,2020,5,Eintracht Frankfurt,34,16,12,6,69,53,60,60.525321000000005,-8.474678999999995,54.463366,47.733411000000004,-5.266588999999996,43.057048,11.406317999999999,9.187275139379874,14.15237410441121,242,219,56.2753,-3.7246999999999986
Bundesliga,2020,6,Bayer Leverkusen,34,14,10,10,53,39,52,47.275759,-5.724240999999999,45.002422,40.4082051,1.4082051000000035,38.8502011,6.1522209000000005,9.922849669919735,16.166814999481605,228,172,50.00619999999999,-1.9938000000000073
Bundesliga,2020,7,Union Berlin,34,12,14,8,50,43,50,46.00120100000001,-3.998798999999991,40.56407600000001,43.506806,0.5068059999999974,39.7180888,0.8459872000000017,17.06205246599506,12.901028826376406,136,189,51.70590000000001,1.7059000000000069
Bundesliga,2020,8,Borussia M.Gladbach,34,13,10,11,64,56,49,54.109291,-9.890709000000001,45.773941,44.712986,-11.287014,40.166349,5.6075919999999995,12.18701384429165,14.580823562790435,228,213,52.17869999999999,3.178699999999992
Bundesliga,2020,9,VfB Stuttgart,34,12,9,13,56,55,45,52.178271,-3.8217289999999977,46.007313,53.792773,-1.2072270000000032,48.488428,-2.481114999999999,11.38291329625946,10.38643745369292,220,275,47.1796,2.1796000000000006
Bundesliga,2020,10,Freiburg,34,12,9,13,52,52,45,45.113868000000004,-6.886131999999996,40.56736800000001,52.97779200000001,0.977792000000008,48.431225,-7.863857000000001,13.682074865472295,13.004948784704085,151,218,41.184599999999996,-3.815400000000004
Bundesliga,2020,11,Hoffenheim,34,11,10,13,52,54,43,50.3240181,-1.6759818999999965,45.7774431,52.880712,-1.1192879999999974,46.060876,-0.28343290000000065,11.877018317886417,14.329730657290359,243,218,45.1822,2.1822000000000017
Bundesliga,2020,12,Mainz 05,34,10,9,15,39,56,39,48.460541,9.460541,44.671811999999996,52.198873000000006,-3.801126999999994,47.06668500000001,-2.394873000000001,14.724590903898715,9.137872364588345,192,219,44.366,5.366
Bundesliga,2020,13,Augsburg,34,10,6,18,36,54,36,36.014441000000005,0.014441000000005033,32.225632,57.146660999999995,3.1466609999999946,50.326763,-18.101131,16.36203970487729,8.551569232665697,115,290,34.4781,-1.5219000000000023
Bundesliga,2020,14,Hertha Berlin,34,8,11,15,41,52,35,40.7140405,-0.28595949999999704,36.1676053,46.693312,-5.306688000000001,40.631263999999994,-4.4636587,12.383281127679318,12.179769833519563,170,208,43.207100000000004,8.207100000000004
Bundesliga,2020,15,Arminia Bielefeld,34,9,8,17,26,52,35,31.139688000000003,5.139688000000003,29.601859000000005,58.981925000000004,6.981925000000004,54.43542500000001,-24.833565999999998,16.341470342784202,11.129498457979304,163,278,30.0842,-4.915800000000001
Bundesliga,2020,16,FC Cologne,34,8,9,17,34,60,33,39.638659999999994,5.6386599999999945,35.091989,53.18198939999999,-6.818010600000008,46.2291594,-11.1371704,15.82835828995614,11.229755661243166,144,252,37.711099999999995,4.711099999999995
Bundesliga,2020,17,Werder Bremen,34,7,10,17,36,57,31,32.510161,-3.4898390000000035,28.721436999999998,53.69899900000001,-3.3010009999999923,48.923368999999994,-20.201932,17.208441927495365,9.510615925603707,134,250,33.7456,2.745600000000003
Bundesliga,2020,18,Schalke 04,34,3,7,24,25,86,16,27.659774999999996,2.6597749999999962,25.214052,70.663009,-15.336990999999998,64.578699,-39.364647,15.68075865152158,8.538007030592453,135,297,20.4736,4.473600000000001
Serie_A,2016,1,Juventus,38,29,4,5,77,27,91,68.736204,-8.263796,66.452314,23.597126100000004,-3.402873899999996,22.8358291,43.616484899999996,9.497837840157576,13.003988643664256,302,117,82.86330000000001,-8.13669999999999
Serie_A,2016,2,Roma,38,28,3,7,90,38,87,82.99652500000003,-7.003474999999966,72.33832500000001,41.07572000000001,3.075720000000011,38.03064200000001,34.307683,8.92483537860806,13.625250801895582,354,201,77.39059999999999,-9.609400000000008
Serie_A,2016,3,Napoli,38,26,8,4,94,39,86,77.51204599999998,-16.487954000000016,72.93438299999998,32.160715,-6.839284999999997,29.11551800000001,43.818864999999995,10.275383416261326,21.259331174509907,309,132,81.2775,-4.722499999999997
Serie_A,2016,4,Atalanta,38,21,9,8,62,41,72,61.393222,-0.6067779999999985,56.825424999999996,34.349982,-6.650018000000003,31.304793000000004,25.520632,9.714026088344786,10.100492955822533,242,181,68.9221,-3.0778999999999996
Serie_A,2016,5,Lazio,38,21,7,10,74,51,70,65.386424,-8.613575999999995,54.592029999999994,41.766694,-9.233305999999999,34.915002,19.677027999999993,9.800106820896799,12.178812146765802,312,168,67.3635,-2.636499999999998
Serie_A,2016,6,AC Milan,38,18,9,11,57,45,63,59.67272199999999,2.672721999999993,50.537243,50.20675199999999,5.206751999999987,43.21917599999999,7.318067,9.471376671872072,12.065183815224643,244,222,58.87670000000001,-4.123299999999993
Serie_A,2016,7,Inter,38,19,5,14,72,49,62,68.760473,-3.2395269999999954,64.95398,44.775497,-4.224502999999999,40.207829000000004,24.746150999999998,8.057059638691765,12.188575893237287,277,162,67.65110000000001,5.651100000000014
Serie_A,2016,8,Fiorentina,38,16,12,10,63,57,60,55.137755,-7.8622450000000015,47.405875,53.30412899999999,-3.695871000000011,48.73634899999998,-1.330474000000001,8.74195284772315,13.689308284087762,214,212,55.6147,-4.385300000000001
Serie_A,2016,9,Torino,38,13,14,11,71,66,53,57.396986999999996,-13.603013000000004,49.634662999999996,61.71546100000001,-4.284538999999988,56.386416000000004,-6.751753,9.37912124399292,11.003839370328677,229,271,48.751,-4.249000000000002
Serie_A,2016,10,Sassuolo,38,14,7,17,60,61,49,50.56917999999999,-9.430820000000011,42.95623699999999,61.904520999999995,0.9045209999999955,55.695238999999994,-12.739002000000001,10.710245087534012,8.482836525860732,200,253,44.56219999999999,-4.43780000000001
Serie_A,2016,11,Sampdoria,38,12,12,14,49,55,48,46.17492,-2.82508,40.084531000000005,56.856517000000004,1.8565170000000037,50.68060700000001,-10.596075999999998,8.897629341391792,11.526173685825345,182,230,46.62,-1.3800000000000026
Serie_A,2016,12,Cagliari,38,14,5,19,55,76,47,42.424950100000004,-12.575049899999996,37.8476411,68.31559,-7.68441,59.11852399999999,-21.270882900000004,12.713377925673926,8.242377751519005,177,267,36.1688,-10.831200000000003
Serie_A,2016,13,Udinese,38,12,9,17,47,56,45,44.93708,-2.0629199999999983,42.591664,54.66102599999999,-1.3389740000000074,47.809335999999995,-5.217672,15.964506640132266,8.300475761775573,152,229,47.2225,2.2224999999999966
Serie_A,2016,14,Chievo,38,12,7,19,43,61,43,42.739706000000005,-0.2602939999999947,38.171916,55.005944,-5.9940560000000005,50.438146,-12.266229999999997,12.937535874018472,10.170138801544544,160,252,45.8835,2.883499999999998
Serie_A,2016,15,Bologna,38,11,8,19,40,58,41,36.51112099999999,-3.4888790000000114,34.98856099999999,58.3028283,0.3028283000000016,54.4829073,-19.494346300000004,12.31054658106078,10.38452935933406,163,253,38.573,-2.4269999999999996
Serie_A,2016,16,Genoa,38,9,9,20,38,64,36,45.19648500000001,7.19648500000001,42.912632,51.2492213,-12.750778699999998,45.0224533,-2.1098213,10.944752190981433,10.335232035259773,192,206,48.9965,12.996499999999997
Serie_A,2016,17,Crotone,38,9,7,22,34,58,34,34.168614999999996,0.16861499999999552,30.362247000000004,61.22947599999999,3.229475999999991,53.616651,-23.254403999999997,14.572564222850614,6.913491558889663,130,227,33.9416,-0.0583999999999989
Serie_A,2016,18,Empoli,38,8,8,22,29,61,32,35.091101599999995,6.091101599999995,30.4378816,67.01498299999999,6.014982999999987,60.143854,-29.705972399999997,10.269426500255621,8.672303563198952,182,278,33.29,1.2899999999999991
Serie_A,2016,19,Palermo,38,6,8,24,33,77,26,28.915261,-4.084738999999999,28.153961000000002,60.941303999999995,-16.058696000000005,56.373602,-28.219640999999996,14.492819162970035,9.045939533105805,112,252,30.5223,4.522300000000001
Serie_A,2016,20,Pescara,38,2,9,27,35,83,15,43.122026,8.122025999999998,37.79292999999999,68.409317,-14.590682999999999,63.841566,-26.048635999999995,12.310839389623531,8.797661201191033,241,261,38.0475,23.0475
Serie_A,2017,1,Juventus,38,30,5,3,86,24,95,59.22873499999999,-26.771265000000007,53.13843099999999,28.577357300000003,4.577357300000003,25.5321663,27.606264700000008,11.534032210139781,15.573204496158086,260,136,73.5058,-21.494200000000006
Serie_A,2017,2,Napoli,38,28,7,3,77,29,91,70.45362529999998,-6.546374700000015,64.17881729999999,25.2661629,-3.733837099999999,23.743568899999996,40.4352484,9.888521338139148,26.967791819482343,358,100,82.23240000000001,-8.767599999999987
Serie_A,2017,3,Roma,38,23,8,7,61,28,77,65.626284,4.626283999999998,61.058499000000005,38.46324599999999,10.463245999999991,34.52128499999999,26.537214000000002,9.044311925478082,14.654917217960934,311,165,69.24380000000001,-7.756199999999993
Serie_A,2017,4,Inter,38,20,12,6,66,30,72,60.83482900000001,-5.165170999999987,55.50573200000001,37.332308999999995,7.332308999999995,35.809709999999995,19.696022,10.530280126849807,15.677608215347652,307,178,65.2539,-6.746099999999998
Serie_A,2017,5,Lazio,38,21,9,8,89,49,72,66.506443,-22.493556999999996,58.132272,42.568794999999994,-6.431205000000006,34.955875000000006,23.176397,12.115472674823922,12.723401454603227,307,198,66.04880000000001,-5.951199999999986
Serie_A,2017,6,AC Milan,38,18,10,10,56,42,64,50.875642000000006,-5.124357999999994,46.308009000000006,36.778873000000004,-5.221126999999996,34.494977000000006,11.813032,11.736631587591381,16.52092713186096,258,185,62.3458,-1.654200000000003
Serie_A,2017,7,Atalanta,38,16,12,10,57,39,60,64.294623,7.294623000000001,57.44315099999999,36.50453699999999,-2.495463000000008,34.981938,22.461213,9.078096280069458,11.953860600059112,347,179,69.87599999999999,9.87599999999999
Serie_A,2017,8,Fiorentina,38,16,9,13,54,46,57,54.119047,0.1190470000000019,48.028656000000005,42.149440299999995,-3.850559700000005,39.865550299999995,8.163105700000001,9.091661539621748,13.29575547691113,239,196,60.407799999999995,3.4077999999999946
Serie_A,2017,9,Sampdoria,38,16,6,16,56,60,54,53.1392869,-2.860713099999998,47.0489279,62.259285999999996,2.259285999999996,54.484803,-7.4358751,10.484228033695498,13.621362761230644,270,237,46.866600000000005,-7.133399999999995
Serie_A,2017,10,Torino,38,13,15,10,54,46,54,46.592124,-7.407876000000002,45.053958,49.1131487,3.1131487000000035,43.0227477,2.0312103000000006,10.178812123634971,10.191503258499601,214,225,51.8427,-2.1572999999999993
Serie_A,2017,11,Sassuolo,38,11,10,17,29,59,43,47.14885399999999,18.148853999999993,39.535933,50.6335779,-8.366422100000001,48.3496809,-8.8137479,12.840124199932914,8.488107888777348,168,231,51.699400000000004,8.699400000000004
Serie_A,2017,12,Genoa,38,11,8,19,33,43,41,42.208441199999996,9.208441199999996,38.4019942,42.871561,-0.1284390000000002,39.826356,-1.4243618,16.089565862198167,10.708544680565812,226,219,50.3793,9.3793
Serie_A,2017,13,Udinese,38,12,4,22,48,63,40,45.19523799999999,-2.804762000000011,39.866179,50.71286500000001,-12.287134999999992,45.97159400000001,-6.105415000000003,13.483404183026309,10.383699507622813,171,242,47.34499999999999,7.344999999999992
Serie_A,2017,14,Chievo,38,10,10,18,36,59,40,34.4206017,-1.5793983000000011,32.898000700000004,55.280885,-3.719115000000002,49.925371999999996,-17.0273713,14.188015737687483,11.254856652920418,188,280,38.6638,-1.336199999999998
Serie_A,2017,15,Bologna,38,11,6,21,40,52,39,36.11303,-3.886969999999998,33.829135,48.798334000000004,-3.201665999999996,45.753134,-11.923999,14.511054492224503,10.25519420239667,180,290,43.008500000000005,4.008500000000005
Serie_A,2017,16,Cagliari,38,11,6,21,33,61,39,38.27255999999999,5.2725599999999915,32.94361599999999,57.912604,-3.0873959999999983,48.777162999999994,-15.833547,13.137411823521399,10.278934210741221,198,287,40.405899999999995,1.4058999999999955
Serie_A,2017,17,SPAL 2013,38,8,14,16,39,59,38,34.6135,-4.386499999999998,29.91028800000001,60.175331,1.175331,51.03979399999999,-21.129505999999996,15.139710644846149,8.961836267621367,151,291,35.40950000000001,-2.5904999999999916
Serie_A,2017,18,Crotone,38,9,8,21,40,66,35,33.2399123,-6.7600877,30.794371299999998,59.43262,-6.56738,53.34221900000001,-22.547847700000005,14.284767028761769,8.071358270720191,150,299,35.435,0.4350000000000023
Serie_A,2017,19,Verona,38,7,4,27,30,78,25,33.7632117,3.7632116999999994,28.434124699999998,72.70962,-5.290379999999999,66.61941999999999,-38.18529529999999,14.788666409276198,8.863356917763047,134,364,31.0631,6.063099999999999
Serie_A,2017,20,Benevento,38,6,3,29,33,84,21,38.20935299999999,5.209352999999993,35.925453,77.314788,-6.685212000000007,67.418194,-31.492741000000006,15.738586035390025,9.437133225666127,144,279,30.091800000000003,9.091800000000003
Serie_A,2018,1,Juventus,38,28,6,4,70,30,90,64.52717999999999,-5.472820000000013,58.43683100000001,35.032053100000006,5.032053100000006,31.986936800000002,26.449894199999996,10.160174461892913,13.964740610341346,290,158,70.9299,-19.070099999999996
Serie_A,2018,2,Napoli,38,24,7,7,74,36,79,68.237943,-5.762056999999999,65.19279300000001,36.5023365,0.5023364999999984,33.457179499999995,31.7356135,10.724236356146054,18.070187315701816,344,181,74.4511,-4.548900000000003
Serie_A,2018,3,Atalanta,38,20,9,9,77,46,69,74.42529300000001,-2.5747069999999894,71.38009299999999,41.849468,-4.150531999999998,38.043013,33.33708,8.926904684413559,13.724031476548811,367,164,71.8826,2.8825999999999965
Serie_A,2018,4,Inter,38,20,9,9,57,33,69,66.473848,9.473848000000004,59.622361,38.40134100000001,5.401341000000009,34.594895,25.027466,9.183001992827656,17.12403833156835,311,192,71.74619999999999,2.7461999999999875
Serie_A,2018,5,AC Milan,38,19,11,8,55,36,68,52.164812999999995,-2.835187000000005,49.119692699999995,41.701701,5.701701,37.895201,11.224491700000002,11.936967300692885,14.05629057453722,255,194,60.10640000000001,-7.893599999999992
Serie_A,2018,6,Roma,38,18,12,8,66,48,66,68.39417499999999,2.39417499999999,63.826450000000015,52.793821,4.793821000000001,47.464805,16.361645,13.657052678286998,13.705715562099586,296,219,62.12980000000001,-3.87019999999999
Serie_A,2018,7,Torino,38,16,15,7,52,37,63,46.471205000000005,-5.528794999999995,41.903656999999995,48.943205,11.943204999999999,45.136753,-3.2330959999999997,7.604060630869537,8.572115784590984,219,215,49.838100000000004,-13.161899999999996
Serie_A,2018,8,Lazio,38,17,8,13,56,46,59,61.265079,5.265079,56.697329,46.445482,0.4454819999999984,41.868607,14.828721999999999,11.669451189630829,13.172013275267307,337,196,61.03829999999999,2.0382999999999925
Serie_A,2018,9,Sampdoria,38,15,8,15,60,51,53,53.194756000000005,-6.805243999999995,44.059380000000004,54.274882,3.274881999999998,48.048578,-3.989197999999999,9.506282647281557,12.864331295295298,290,215,50.94820000000001,-2.051799999999993
Serie_A,2018,10,Bologna,38,11,11,16,48,56,44,48.10065300000001,0.10065300000000832,44.29415300000001,51.055622,-4.944378,48.01042100000001,-3.7162679999999995,13.432920082398624,9.090118792411563,200,238,48.953500000000005,4.953500000000005
Serie_A,2018,11,Sassuolo,38,9,16,13,53,60,43,49.754823,-3.245176999999998,45.948365,61.10733100000001,1.1073310000000092,55.0172524,-9.068887400000001,11.569352101445402,11.226541331411863,191,220,45.63980000000001,2.639800000000008
Serie_A,2018,12,Udinese,38,11,10,17,39,53,43,42.48628299999999,3.486282999999993,36.219480000000004,62.23432600000001,9.23432600000001,55.382728,-19.163248000000003,14.520379095856688,8.258603130964934,166,290,38.6658,-4.334200000000003
Serie_A,2018,13,SPAL 2013,38,11,9,18,44,56,42,43.28407000000001,-0.7159299999999931,37.193884000000004,54.011207999999996,-1.9887920000000037,50.20475,-13.010865999999998,12.367779236372224,10.449170340038398,139,288,44.733999999999995,2.7339999999999947
Serie_A,2018,14,Fiorentina,38,8,17,13,47,45,41,54.123063,7.123063000000002,49.55528,44.078408800000005,-0.9215911999999946,39.5107318,10.044548200000001,9.725814176769413,10.542368629965592,211,194,59.218,18.218000000000004
Serie_A,2018,15,Cagliari,38,10,11,17,36,54,41,40.939495,4.939495000000001,38.655595,63.74084,9.740839999999999,56.12792400000001,-17.472329000000002,10.488324884477441,12.999506442603384,196,292,39.3664,-1.6336000000000013
Serie_A,2018,16,Parma Calcio 1913,38,10,11,17,41,61,41,41.0986435,0.09864350000000144,37.2921849,64.98114400000001,3.9811440000000147,58.89079000000002,-21.598605100000004,16.81957508538363,7.936237585238111,128,346,36.78450000000001,-4.215499999999992
Serie_A,2018,17,Genoa,38,8,14,16,39,57,38,44.539067800000005,5.539067800000005,40.73264880000001,56.354305,-0.6456950000000035,51.78655499999999,-11.0539062,12.171971027378422,9.15807988738573,235,255,44.68179999999999,6.681799999999988
Serie_A,2018,18,Empoli,38,10,8,20,51,70,38,52.061419,1.0614190000000008,46.596410000000006,63.327380000000005,-6.672619999999995,57.237067,-10.640656999999997,14.096073605930856,11.303252408069469,292,265,46.53980000000001,8.539800000000007
Serie_A,2018,19,Frosinone,38,5,10,23,29,69,25,36.10325209999999,7.103252099999992,32.296790099999996,64.5936685,-4.406331499999993,60.7872985,-28.490508400000003,14.777898995615478,9.125747001085426,139,335,35.9425,10.942500000000003
Serie_A,2018,20,Chievo,38,2,14,22,25,75,20,36.476329500000006,11.476329500000006,31.9085255,62.692868000000004,-12.307131999999996,59.480417,-27.571891499999996,13.518123249549012,11.513253708093977,147,296,35.00010000000001,15.00010000000001
